anio,mes,dpto,prov,dist,cultivo,sup_cosechada,produccion_t,rendimiento_kgha,precio_chacra,altitud,temp_max,temp_min,temp_media,amplitud_termica,riesgo_helada,humedad,precipitacion
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,HABA_GRANO_SECO,10.0,11.0,1100.0,2.7,2892,21.8,5.8,13.8,16.0,0,74.5,29.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,LINAZA,1.0,1.0,1000.0,6.0,2892,21.8,5.8,13.8,16.0,0,74.5,29.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,MAIZ_AMILACEO,23.0,48.0,2087.0,2.61,2892,21.8,5.8,13.8,16.0,0,74.5,29.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,OCA,4.0,20.0,5000.0,0.9,2892,21.8,5.8,13.8,16.0,0,74.5,29.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,PAPA,4.0,92.0,23000.0,1.39,2892,21.8,5.8,13.8,16.0,0,74.5,29.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,TRIGO,150.0,300.0,2000.0,2.6,2892,21.8,5.8,13.8,16.0,0,74.5,29.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,ARVEJA_GRANO_SECO,12.0,11.5,958.3,3.04,2708,22.4,10.0,16.2,12.4,0,63.7,8.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,CEBADA_GRANO,39.0,78.0,2000.0,1.74,2708,22.4,10.0,16.2,12.4,0,63.7,8.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,HABA_GRANO_SECO,2.0,1.9,950.0,2.8,2708,22.4,10.0,16.2,12.4,0,63.7,8.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,MAIZ_AMILACEO,24.0,47.0,1958.3,3.04,2708,22.4,10.0,16.2,12.4,0,63.7,8.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,OCA,3.0,15.0,5000.0,0.9,2708,22.4,10.0,16.2,12.4,0,63.7,8.3
2021,8,LA_LIBERTAD,SANTIAGO_DE_CHUCO,MOLLEPATA,TRIGO,52.0,104.0,2000.0,2.6,2708,22.4,10.0,16.2,12.4,0,63.7,8.3
2021,8,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,MAIZ_AMARILLO_DURO,190.0,1520.0,8000.0,1.12,181,26.6,15.2,20.9,11.4,0,87.7,1.9
2021,8,LAMBAYEQUE,CHICLAYO,ETEN,COL,1.0,30.0,30000.0,1.4,13,21.7,15.8,18.8,5.9,0,82.9,0.0
2021,8,LAMBAYEQUE,CHICLAYO,ETEN,MAIZ_CHALA,3.0,72.0,24000.0,0.18,13,21.7,15.8,18.8,5.9,0,82.9,0.0
2021,8,LAMBAYEQUE,CHICLAYO,ETEN,ZAPALLO_LOCHE,1.0,15.5,15500.0,4.0,13,21.7,15.8,18.8,5.9,0,82.9,0.0
2021,8,LAMBAYEQUE,CHICLAYO,OYOTUN,MAIZ_AMARILLO_DURO,150.0,960.0,6400.0,1.1,187,26.6,14.6,20.6,12.0,0,85.7,3.3
2021,8,LAMBAYEQUE,CHICLAYO,SANA,CAMOTE,13.0,195.0,15000.0,0.85,87,27.2,15.1,21.2,12.1,0,75.7,0.0
2021,8,LAMBAYEQUE,CHICLAYO,SANA,MAIZ_AMARILLO_DURO,117.0,884.0,7555.6,1.15,87,27.2,15.1,21.2,12.1,0,75.7,0.0
2021,8,LAMBAYEQUE,CHICLAYO,SANA,TOMATE,3.0,63.0,21000.0,0.95,87,27.2,15.1,21.2,12.1,0,75.7,0.0
2021,8,LAMBAYEQUE,CHICLAYO,CAYALTI,CAMOTE,4.0,40.0,10000.0,0.75,90,26.7,14.0,20.4,12.7,0,84.0,0.0
2021,8,LAMBAYEQUE,CHICLAYO,CAYALTI,MAIZ_AMARILLO_DURO,38.0,285.0,7500.0,1.13,90,26.7,14.0,20.4,12.7,0,84.0,0.0
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,ARVEJA_GRANO_SECO,45.0,41.0,911.1,1.3,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,ARVEJA_GRANO_VERDE,40.0,88.0,2200.0,1.0,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,CEBADA_GRANO,15.0,12.0,800.0,1.0,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,FRIJOL_GRANO_SECO,150.0,225.0,1500.0,3.5,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,MAIZ_AMARILLO_DURO,30.0,180.0,6000.0,1.2,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,OLLUCO,75.0,150.0,2000.0,1.2,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,FERRENAFE,INCAHUASI,TRIGO,380.0,242.0,636.8,1.1,3052,15.8,6.8,11.3,9.0,0,78.7,50.3
2021,8,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CEBOLLA,2.0,110.0,55000.0,0.55,180,29.0,14.4,21.7,14.6,0,77.8,2.6
2021,8,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,MAIZ_AMARILLO_DURO,670.0,5646.0,8426.9,1.14,180,29.0,14.4,21.7,14.6,0,77.8,2.6
2021,8,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,YUCA,4.0,72.0,18000.0,1.2,180,29.0,14.4,21.7,14.6,0,77.8,2.6
2021,8,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CEBOLLA,93.0,6510.0,70000.0,1.05,59,29.0,16.1,22.6,12.9,0,0.0,0.0
2021,8,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CEBOLLA,93.0,6510.0,70000.0,1.05,120,29.7,13.8,21.8,15.9,0,0.0,1.6
2021,8,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CEBOLLA,93.0,6510.0,70000.0,1.05,211,27.6,15.2,21.4,12.4,0,79.4,0.0
2021,8,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANDIA,6.0,120.0,20000.0,0.6,59,29.0,16.1,22.6,12.9,0,0.0,0.0
2021,8,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANDIA,6.0,120.0,20000.0,0.6,120,29.7,13.8,21.8,15.9,0,0.0,1.6
2021,8,LAMBAYEQUE,LAMBAYEQUE,OLMOS,SANDIA,6.0,120.0,20000.0,0.6,211,27.6,15.2,21.4,12.4,0,79.4,0.0
2021,8,PIURA,AYABACA,AYABACA,ARVEJA_GRANO_SECO,512.0,307.0,599.6,2.8,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,CAMOTE,5.0,20.0,4000.0,0.81,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,CEBADA_GRANO,10.0,7.0,700.0,1.51,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,FRIJOL_GRANO_SECO,277.0,166.0,599.3,3.5,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,HABA_GRANO_SECO,10.0,6.0,600.0,2.0,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,MAIZ_AMARILLO_DURO,241.0,241.0,1000.0,1.41,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,MAIZ_AMILACEO,832.0,666.0,800.5,2.2,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,MANI,293.0,234.0,798.6,4.0,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,AYABACA,TRIGO,284.0,284.0,1000.0,1.41,2648,20.1,9.7,14.9,10.4,0,69.8,12.3
2021,8,PIURA,AYABACA,FRIAS,ARVEJA_GRANO_SECO,180.0,144.0,800.0,2.0,3080,16.5,6.3,11.4,10.2,0,85.3,7.2
2021,8,PIURA,AYABACA,FRIAS,CEBADA_GRANO,105.0,89.0,847.6,2.0,3080,16.5,6.3,11.4,10.2,0,85.3,7.2
2021,8,PIURA,AYABACA,FRIAS,OCA,10.0,25.0,2500.0,2.5,3080,16.5,6.3,11.4,10.2,0,85.3,7.2
2021,8,PIURA,AYABACA,FRIAS,OLLUCO,10.0,25.0,2500.0,2.81,3080,16.5,6.3,11.4,10.2,0,85.3,7.2
2021,8,PIURA,AYABACA,FRIAS,PAPA,20.0,300.0,15000.0,0.8,3080,16.5,6.3,11.4,10.2,0,85.3,7.2
2021,8,PIURA,HUANCABAMBA,HUANCABAMBA,ARVEJA_GRANO_SECO,103.0,99.0,961.2,3.0,1959,23.8,13.9,18.8,9.9,0,67.0,6.8
2021,8,PIURA,HUANCABAMBA,HUANCABAMBA,HABA_GRANO_SECO,18.0,18.0,1000.0,2.5,1959,23.8,13.9,18.8,9.9,0,67.0,6.8
2021,8,PIURA,HUANCABAMBA,HUANCABAMBA,MAIZ_AMILACEO,260.0,270.0,1038.5,2.0,1959,23.8,13.9,18.8,9.9,0,67.0,6.8
2021,8,PIURA,HUANCABAMBA,HUANCABAMBA,PAPA,64.0,708.0,11062.5,0.71,1959,23.8,13.9,18.8,9.9,0,67.0,6.8
2021,8,PIURA,HUANCABAMBA,HUANCABAMBA,TRIGO,337.0,337.0,1000.0,1.81,1959,23.8,13.9,18.8,9.9,0,67.0,6.8
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,ARVEJA_GRANO_SECO,8.0,6.0,750.0,3.0,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,CAMOTE,2.0,4.0,2000.0,1.2,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,CEBADA_GRANO,13.0,12.0,923.1,2.0,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,FRIJOL_GRANO_SECO,218.0,196.0,899.1,3.0,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,HABA_GRANO_SECO,27.0,22.0,814.8,2.5,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,MAIZ_AMARILLO_DURO,18.0,36.0,2000.0,1.26,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,MAIZ_AMILACEO,605.0,545.0,900.8,2.0,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,TRIGO,240.0,240.0,1000.0,1.51,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,EL_CARMEN_DE_LA_FRONTERA,ZANAHORIA,13.0,30.0,2307.7,1.21,2974,15.7,6.7,11.2,9.0,0,82.7,35.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,ARVEJA_GRANO_SECO,165.0,24.0,145.5,2.5,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,CEBADA_GRANO,10.0,10.0,1000.0,2.0,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,FRIJOL_GRANO_SECO,178.0,139.0,780.9,4.0,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,HABA_GRANO_SECO,52.0,31.0,596.2,3.0,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,MAIZ_AMARILLO_DURO,34.0,65.0,1911.8,1.31,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,MAIZ_AMILACEO,742.0,742.0,1000.0,2.0,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,PAPA,10.0,90.0,9000.0,0.81,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,HUANCABAMBA,HUARMACA,TRIGO,1715.0,2050.0,1195.3,1.4,2171,19.6,12.6,16.1,7.0,0,73.2,0.7
2021,8,PIURA,MORROPON,CHULUCANAS,MAIZ_AMARILLO_DURO,120.0,600.0,5000.0,1.3,89,29.0,16.7,22.8,12.3,0,73.2,0.0
2021,8,PIURA,MORROPON,CHULUCANAS,PALTA,139.0,32.0,230.2,2.0,89,29.0,16.7,22.8,12.3,0,73.2,0.0
2021,8,PIURA,MORROPON,CHALACO,MAIZ_AMARILLO_DURO,100.0,80.0,800.0,1.2,2290,21.0,9.4,15.2,11.6,0,86.2,3.2
2021,8,PIURA,MORROPON,CHALACO,PAPA,30.0,450.0,15000.0,0.8,2290,21.0,9.4,15.2,11.6,0,86.2,3.2
2021,8,PIURA,MORROPON,CHALACO,YUCA,21.0,168.0,8000.0,1.5,2290,21.0,9.4,15.2,11.6,0,86.2,3.2
2021,8,PIURA,PAITA,COLAN,CAMOTE,30.0,450.0,15000.0,1.3,7,25.9,17.1,21.5,8.8,0,75.1,0.0
2021,8,PIURA,PAITA,COLAN,FRIJOL_DE_PALO_GRANO_SECO,6.0,36.0,6000.0,1.3,7,25.9,17.1,21.5,8.8,0,75.1,0.0
2021,8,PIURA,PAITA,COLAN,MAIZ_AMARILLO_DURO,50.0,300.0,6000.0,1.5,7,25.9,17.1,21.5,8.8,0,75.1,0.0
2021,8,PIURA,PAITA,COLAN,MAIZ_CHOCLO,10.0,90.0,9000.0,1.2,7,25.9,17.1,21.5,8.8,0,75.1,0.0
2021,8,PIURA,PAITA,COLAN,ZANAHORIA,10.0,120.0,12000.0,1.3,7,25.9,17.1,21.5,8.8,0,75.1,0.0
2021,8,PIURA,SECHURA,SECHURA,ARROZ,67.0,670.0,10000.0,1.1,10,26.8,16.8,21.8,10.0,0,80.0,1.1
2021,8,PIURA,SECHURA,SECHURA,MAIZ_AMARILLO_DURO,12.0,75.0,6250.0,1.54,10,26.8,16.8,21.8,10.0,0,80.0,1.1
2021,8,SAN_MARTIN,MOYOBAMBA,JEPELACIO,ARROZ,55.0,440.0,8000.0,1.06,1057,26.7,14.7,20.7,12.0,0,88.8,63.6
2021,8,SAN_MARTIN,MOYOBAMBA,JEPELACIO,YUCA,9.0,135.0,15000.0,0.95,1057,26.7,14.7,20.7,12.0,0,88.8,63.6
2021,8,SAN_MARTIN,BELLAVISTA,SAN_PABLO,ARROZ,127.0,1015.88,7999.1,1.08,270,21.2,12.3,16.8,8.9,0,90.0,14.0
2021,8,SAN_MARTIN,BELLAVISTA,SAN_PABLO,CANA_DE_AZUCAR_(ALCOHOL),1.0,79.0,79000.0,0.5,270,21.2,12.3,16.8,8.9,0,90.0,14.0
2021,8,SAN_MARTIN,BELLAVISTA,SAN_PABLO,"FRIJOL_CAUPI_CHICLAYO,CASTILLA,CHILENO_GS",3.0,2.28,760.0,4.0,270,21.2,12.3,16.8,8.9,0,90.0,14.0
2021,8,SAN_MARTIN,BELLAVISTA,SAN_PABLO,FRIJOL_GRANO_SECO,7.0,5.32,760.0,8.0,270,21.2,12.3,16.8,8.9,0,90.0,14.0
2021,8,SAN_MARTIN,BELLAVISTA,SAN_PABLO,MANI,5.0,5.5,1100.0,5.0,270,21.2,12.3,16.8,8.9,0,90.0,14.0
2021,8,SAN_MARTIN,BELLAVISTA,SAN_PABLO,YUCA,3.0,42.0,14000.0,0.7,270,21.2,12.3,16.8,8.9,0,90.0,14.0
2021,8,SAN_MARTIN,HUALLAGA,SAPOSOA,ARROZ,12.0,84.0,7000.0,1.15,307,33.4,20.4,26.9,13.0,0,80.2,37.5
2021,8,SAN_MARTIN,HUALLAGA,SAPOSOA,YUCA,22.0,320.0,14545.5,0.6,307,33.4,20.4,26.9,13.0,0,80.2,37.5
2021,8,SAN_MARTIN,LAMAS,CAYNARACHI,ARROZ,30.0,239.0,7966.7,1.1,187,33.0,21.9,27.4,11.1,0,84.9,80.1
2021,8,SAN_MARTIN,LAMAS,CAYNARACHI,CANA_DE_AZUCAR_(ALCOHOL),4.0,260.0,65000.0,0.05,187,33.0,21.9,27.4,11.1,0,84.9,80.1
2021,8,SAN_MARTIN,LAMAS,CAYNARACHI,FRIJOL_GRANO_SECO,18.0,17.0,944.4,5.0,187,33.0,21.9,27.4,11.1,0,84.9,80.1
2021,8,SAN_MARTIN,LAMAS,CAYNARACHI,YUCA,15.0,299.0,19933.3,0.5,187,33.0,21.9,27.4,11.1,0,84.9,80.1
2021,8,SAN_MARTIN,PICOTA,PILLUANA,CANA_DE_AZUCAR_(ALCOHOL),0.25,12.0,48000.0,0.12,208,25.5,16.6,21.0,8.9,0,60.9,0.0
2021,8,SAN_MARTIN,PICOTA,PILLUANA,"FRIJOL_CAUPI_CHICLAYO,CASTILLA,CHILENO_GS",3.0,3.0,1000.0,3.4,208,25.5,16.6,21.0,8.9,0,60.9,0.0
2021,8,SAN_MARTIN,PICOTA,PILLUANA,FRIJOL_GRANO_SECO,5.0,7.0,1400.0,7.8,208,25.5,16.6,21.0,8.9,0,60.9,0.0
2021,8,SAN_MARTIN,PICOTA,PILLUANA,MANI,3.0,4.0,1333.3,4.0,208,25.5,16.6,21.0,8.9,0,60.9,0.0
2021,8,SAN_MARTIN,PICOTA,PILLUANA,TOMATE,0.5,9.0,18000.0,2.8,208,25.5,16.6,21.0,8.9,0,60.9,0.0
2021,8,SAN_MARTIN,PICOTA,PILLUANA,YUCA,6.0,120.0,20000.0,0.75,208,25.5,16.6,21.0,8.9,0,60.9,0.0
2021,8,SAN_MARTIN,RIOJA,AWAJUN,AJI_TABASCO,1.0,10.0,10000.0,2.89,882,0.0,18.3,9.2,-18.3,0,86.5,83.3
2021,8,SAN_MARTIN,RIOJA,AWAJUN,ARROZ,301.0,2559.0,8501.7,1.1,882,0.0,18.3,9.2,-18.3,0,86.5,83.3
2021,8,SAN_MARTIN,RIOJA,AWAJUN,FRIJOL_GRANO_SECO,25.0,25.0,1000.0,5.0,882,0.0,18.3,9.2,-18.3,0,86.5,83.3
2021,8,SAN_MARTIN,RIOJA,AWAJUN,MAIZ_AMARILLO_DURO,24.0,48.0,2000.0,1.4,882,0.0,18.3,9.2,-18.3,0,86.5,83.3
2021,8,SAN_MARTIN,RIOJA,AWAJUN,TOMATE,5.0,50.0,10000.0,1.2,882,0.0,18.3,9.2,-18.3,0,86.5,83.3
2021,8,SAN_MARTIN,RIOJA,AWAJUN,YUCA,13.0,156.0,12000.0,1.0,882,0.0,18.3,9.2,-18.3,0,86.5,83.3
2021,8,SAN_MARTIN,SAN_MARTIN,EL_PORVENIR,ARROZ,10.0,60.0,6000.0,1.1,141,33.2,21.1,27.2,12.1,0,87.9,53.2
2021,8,SAN_MARTIN,SAN_MARTIN,EL_PORVENIR,CANA_DE_AZUCAR_(ALCOHOL),0.2,7.0,35000.0,0.05,141,33.2,21.1,27.2,12.1,0,87.9,53.2
2021,8,SAN_MARTIN,SAN_MARTIN,EL_PORVENIR,FRIJOL_GRANO_SECO,3.0,2.4,800.0,6.0,141,33.2,21.1,27.2,12.1,0,87.9,53.2
2021,8,SAN_MARTIN,SAN_MARTIN,EL_PORVENIR,MAIZ_AMARILLO_DURO,3.0,6.0,2000.0,1.0,141,33.2,21.1,27.2,12.1,0,87.9,53.2
2021,8,SAN_MARTIN,SAN_MARTIN,EL_PORVENIR,YUCA,2.0,40.0,20000.0,0.5,141,33.2,21.1,27.2,12.1,0,87.9,53.2
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,AJI,1.0,20.0,20000.0,2.5,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,ARROZ,141.0,987.0,7000.0,1.2,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,CANA_DE_AZUCAR_(ALCOHOL),4.0,145.0,36250.0,0.05,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,"FRIJOL_CAUPI_CHICLAYO,CASTILLA,CHILENO_GS",3.0,2.4,800.0,3.5,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,FRIJOL_GRANO_SECO,10.0,7.0,700.0,6.5,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,MAIZ_AMARILLO_DURO,20.0,110.0,5500.0,1.3,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,MANI,6.0,4.8,800.0,3.5,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,JUAN_GUERRA,YUCA,11.0,220.0,20000.0,0.5,225,34.3,19.9,27.1,14.4,0,70.5,44.4
2021,8,SAN_MARTIN,SAN_MARTIN,SAN_ANTONIO,CANA_DE_AZUCAR_(ALCOHOL),4.0,110.0,27500.0,0.05,467,33.6,19.8,26.7,13.8,0,82.3,71.7
2021,8,SAN_MARTIN,SAN_MARTIN,SAN_ANTONIO,"FRIJOL_CAUPI_CHICLAYO,CASTILLA,CHILENO_GS",2.0,1.6,800.0,3.0,467,33.6,19.8,26.7,13.8,0,82.3,71.7
2021,8,SAN_MARTIN,SAN_MARTIN,SAN_ANTONIO,FRIJOL_GRANO_SECO,5.0,4.0,800.0,7.0,467,33.6,19.8,26.7,13.8,0,82.3,71.7
2021,8,SAN_MARTIN,SAN_MARTIN,SAN_ANTONIO,MANI,2.0,1.6,800.0,3.5,467,33.6,19.8,26.7,13.8,0,82.3,71.7
2021,8,SAN_MARTIN,SAN_MARTIN,SAN_ANTONIO,YUCA,4.0,80.0,20000.0,0.5,467,33.6,19.8,26.7,13.8,0,82.3,71.7
2021,9,ICA,ICA,OCUCAJE,GARBANZO_GRANO_SECO,1.5,1.28,853.3,3.5,311,0.0,9.4,4.7,-9.4,0,72.3,0.0
2021,9,ICA,ICA,OCUCAJE,MAIZ_CHOCLO,3.0,9.0,3000.0,2.5,311,0.0,9.4,4.7,-9.4,0,72.3,0.0
2021,9,ICA,ICA,OCUCAJE,PALLAR_GRANO_SECO,80.0,72.0,900.0,4.5,311,0.0,9.4,4.7,-9.4,0,72.3,0.0
2021,9,ICA,ICA,OCUCAJE,ZAPALLO,10.0,330.0,33000.0,0.8,311,0.0,9.4,4.7,-9.4,0,72.3,0.0
2021,9,ICA,ICA,PARCONA,MAIZ_AMARILLO_DURO,10.0,98.0,9800.0,1.1,407,28.6,11.3,20.0,17.3,0,71.0,0.0
2021,9,ICA,ICA,SAN_JOSE_DE_LOS_MOLINOS,FRIJOL_GRANO_SECO,3.0,3.6,1200.0,4.3,794,23.9,10.8,17.4,13.1,0,62.9,0.0
2021,9,ICA,ICA,SAN_JOSE_DE_LOS_MOLINOS,MAIZ_AMARILLO_DURO,30.0,309.0,10300.0,1.15,794,23.9,10.8,17.4,13.1,0,62.9,0.0
2021,9,ICA,ICA,SAN_JOSE_DE_LOS_MOLINOS,PAPA,100.0,3250.0,32500.0,1.0,794,23.9,10.8,17.4,13.1,0,62.9,0.0
2021,9,ICA,CHINCHA,ALTO_LARAN,CAMOTE,46.0,1144.3,24876.1,1.0,47,18.5,14.0,16.2,4.5,0,84.3,0.4
2021,9,ICA,CHINCHA,ALTO_LARAN,FRIJOL_GRANO_SECO,6.0,13.3,2216.7,6.0,47,18.5,14.0,16.2,4.5,0,84.3,0.4
2021,9,ICA,CHINCHA,ALTO_LARAN,MAIZ_AMARILLO_DURO,122.0,1204.9,9876.2,1.45,47,18.5,14.0,16.2,4.5,0,84.3,0.4
2021,9,ICA,CHINCHA,ALTO_LARAN,PALLAR_GRANO_SECO,2.0,3.6,1800.0,5.5,47,18.5,14.0,16.2,4.5,0,84.3,0.4
2021,9,ICA,CHINCHA,ALTO_LARAN,PAPA,4.0,121.0,30250.0,1.1,47,18.5,14.0,16.2,4.5,0,84.3,0.4
2021,9,ICA,PALPA,PALPA,PAPA,8.0,248.0,31000.0,0.7,340,30.9,10.7,20.8,20.2,0,63.4,0.0
2021,9,ICA,PALPA,RIO_GRANDE,MAIZ_AMARILLO_DURO,14.0,137.0,9785.7,1.45,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PALPA,RIO_GRANDE,MAIZ_AMILACEO,4.0,22.1,5525.0,2.8,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PALPA,RIO_GRANDE,MAIZ_MORADO,9.0,54.0,6000.0,2.5,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PALPA,RIO_GRANDE,PAPA,21.0,630.0,30000.0,0.7,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PALPA,RIO_GRANDE,PAPRIKA,25.0,139.0,5560.0,6.5,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PALPA,RIO_GRANDE,PEPINO,21.0,525.0,25000.0,1.2,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PALPA,RIO_GRANDE,TOMATE,6.0,274.0,45666.7,1.2,325,29.8,11.0,20.4,18.8,0,71.8,0.0
2021,9,ICA,PISCO,HUANCANO,FRIJOL_GRANO_SECO,5.0,9.34,1868.0,5.5,1005,27.6,14.5,21.0,13.1,0,62.7,0.0
2021,9,ICA,PISCO,HUMAY,CAMOTE,2.0,47.71,23855.0,0.9,293,23.3,12.4,17.8,10.9,0,87.0,0.2
2021,9,ICA,PISCO,HUMAY,FRIJOL_GRANO_SECO,5.0,9.0,1800.0,6.0,293,23.3,12.4,17.8,10.9,0,87.0,0.2
2021,9,ICA,PISCO,HUMAY,HO_LAN_TAO,10.0,129.5,12950.0,2.0,293,23.3,12.4,17.8,10.9,0,87.0,0.2
2021,9,ICA,PISCO,HUMAY,MAIZ_CHOCLO,787.0,13905.0,17668.4,1.0,293,23.3,12.4,17.8,10.9,0,87.0,0.2
2021,9,ICA,PISCO,HUMAY,PALLAR_GRANO_SECO,20.0,35.0,1750.0,5.0,293,23.3,12.4,17.8,10.9,0,87.0,0.2
2021,9,ICA,PISCO,HUMAY,TOMATE,4.0,318.0,79500.0,0.6,293,23.3,12.4,17.8,10.9,0,87.0,0.2
2021,9,LA_LIBERTAD,OTUZCO,CHARAT,ARVEJA_GRANO_SECO,60.0,60.0,1000.0,3.47,1501,27.6,15.5,21.6,12.1,0,80.3,-878.6
2021,9,LA_LIBERTAD,OTUZCO,CHARAT,CEBADA_GRANO,57.0,137.0,2403.5,2.6,1501,27.6,15.5,21.6,12.1,0,80.3,-878.6
